# mapping_set_id: https://w3id.org/commons/ols/mappings/efo.ols.obsolete.sssom.tsv
# mapping_set_group: ols_sssom_extracts
# mapping_set_confidence: '0.7'
# mapping_provider: https://www.ebi.ac.uk/ols4/ontologies/efo
# mapping_tool: https://www.ebi.ac.uk/ols4
# mapping_set_title: OLS extracted EFO mappings (obsolete terms)
# mapping_set_description: These mappings were extracted during the OLS dataload from EFO for obsolete terms
# mapping_date: '2026-07-27'
# other:
#   local_id: efo.ols.obsolete
#   prefix: EFO
#   ontology: Experimental Factor Ontology (EFO)
# local_name: efo.ols.obsolete.sssom.tsv
# curie_map:
#   semapv: https://w3id.org/semapv/vocab/
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   chebi: http://purl.obolibrary.org/obo/chebi/
#   inchi: 'https://bioregistry.io/inchi:'
#   inchikey: 'https://bioregistry.io/inchikey:'
#   smiles: 'https://bioregistry.io/smiles:'
#   EFO: http://www.ebi.ac.uk/efo/EFO_
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   NCIT: http://purl.obolibrary.org/obo/NCIT_
#   SCTID: http://purl.bioontology.org/ontology/SNOMEDCT/
#   MESH: http://id.nlm.nih.gov/mesh/
#   MedDRA: https://bioportal.bioontology.org/ontologies/MEDDRA?p=classes&conceptid=
#   OMIM: https://omim.org/entry/
#   Orphanet: http://www.orpha.net/ORDO/Orphanet_
#   UMLS: https://uts.nlm.nih.gov/uts/umls/concept/
#   CL: http://purl.obolibrary.org/obo/CL_
#   NCIt: http://purl.obolibrary.org/obo/NCIT_
#   BTO: http://purl.obolibrary.org/obo/BTO_
#   EHDAA: http://purl.obolibrary.org/obo/EHDAA_
#   EMAPA: 'http://www.informatics.jax.org/vocab/gxd/anatomy/EMAPA:'
#   EV: http://purl.obolibrary.org/obo/EV_
#   FMA: 'https://www.ebi.ac.uk/ols4/ontologies/fma/terms?obo_id=FMA:'
#   MA: 'http://www.informatics.jax.org/searches/AMA.cgi?id=MA:'
#   MAT: http://purl.obolibrary.org/obo/MAT_
#   TAO: http://purl.obolibrary.org/obo/TAO_
#   ZFA: 'https://zfin.org/action/ontology/term/ZFA:'
#   MFO: http://purl.obolibrary.org/obo/MFO_
#   XAO: http://purl.obolibrary.org/obo/XAO_
#   SNOMEDCT: http://purl.bioontology.org/ontology/SNOMEDCT/
#   ICD10: https://icd.who.int/browse10/2019/en#/
#   ICD9: http://www.icd9data.com/getICD9Code.ashx?icd9=
#   Wikipedia: http://en.wikipedia.org/wiki/
#   ncit: http://purl.obolibrary.org/obo/NCIT_
#   HGNC: 'https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:'
#   HP: http://purl.obolibrary.org/obo/HP_
#   ISBN: https://www.worldcat.org/search?q=bn%3A
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   NCIm: http://ncim.nci.nih.gov/ncimbrowser/ConceptReport.jsp?dictionary=NCI%20MetaThesaurus&code=
#   FBbt: 'http://flybase.org/cgi-bin/fbcvq.html?query=FBbt:'
#   TADS: http://purl.obolibrary.org/obo/TADS_
#   TGMA: http://purl.obolibrary.org/obo/TGMA_
#   AAO: http://purl.obolibrary.org/obo/AAO_
#   MO: https://mged.sourceforge.net/ontologies/MGEDontology.php#
#   WBbt: http://www.wormbase.org/get?name=
#   doid: http://purl.obolibrary.org/obo/DOID_
#   MP: http://purl.obolibrary.org/obo/MP_
#   PO: 'http://browser.planteome.org/amigo/term/PO:'
#   ZEA: http://purl.obolibrary.org/obo/ZEA_
#   PMID: https://pubmed.ncbi.nlm.nih.gov/
#   FBdv: 'http://flybase.org/cgi-bin/fbcvq.html?query=FBdv:'
#   WBls: http://www.wormbase.org/get?name=
#   JAX: https://www.jax.org/strain/
#   CLO: http://purl.obolibrary.org/obo/CLO_
#   RRID: 'https://scicrunch.org/resolver/RRID:'
#   PR: http://purl.obolibrary.org/obo/PR_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   CASRN: https://commonchemistry.cas.org/detail?cas_rn=
#   DSSTox_Generic_SID: https://pubchem.ncbi.nlm.nih.gov/substance/
#   OMIMPS: https://omim.org/MIM:PS
#   GO: 'http://amigo.geneontology.org/amigo/term/GO:'
#   obi: http://purl.obolibrary.org/obo/OBI_
#   SCTID_2010_1_31: http://purl.bioontology.org/ontology/SNOMEDCT/
#   IDO: http://purl.obolibrary.org/obo/IDO_
#   UniProt: http://purl.uniprot.org/uniprot/
#   ORDO: http://www.orpha.net/ORDO/Orphanet_
#   uniprot: http://purl.uniprot.org/uniprot/
#   doi: http://dx.doi.org/
#   cmo: http://purl.obolibrary.org/obo/CMO_
#   OBA: http://purl.obolibrary.org/obo/OBA_
#   uniprot.disease: https://www.uniprot.org/diseases/
#   Reactome: https://www.reactome.org/content/detail/
#   CMO: http://purl.obolibrary.org/obo/CMO_
#   ORCID: https://orcid.org/
#   Medgen: https://www.ncbi.nlm.nih.gov/medgen/
#   PubChem: https://pubchem.ncbi.nlm.nih.gov/compound/
#   VT: http://purl.obolibrary.org/obo/VT_
#   snomedct: http://purl.bioontology.org/ontology/SNOMEDCT/
subject_id	predicate_id	object_id	mapping_justification	subject_label	object_label
EFO:0000108	oboInOwl:hasDbXref	FMA:77624	semapv:UnspecifiedMatching	obsolete_olfactory lobe	
EFO:0000108	oboInOwl:hasDbXref	MAT:0000116	semapv:UnspecifiedMatching	obsolete_olfactory lobe	
EFO:0000108	oboInOwl:hasDbXref	NCIt:C22619	semapv:UnspecifiedMatching	obsolete_olfactory lobe	
EFO:0000108	oboInOwl:hasDbXref	ZFA:0000402	semapv:UnspecifiedMatching	obsolete_olfactory lobe	
EFO:0000109	oboInOwl:hasDbXref	NCIt:C22622	semapv:UnspecifiedMatching	obsolete_CNS brain striatum MMHCC	
EFO:0000110	oboInOwl:hasDbXref	BTO:0001279	semapv:UnspecifiedMatching	obsolete_spinal cord	
EFO:0000110	oboInOwl:hasDbXref	EHDAA:2863	semapv:UnspecifiedMatching	obsolete_spinal cord	
EFO:0000110	oboInOwl:hasDbXref	EMAPA:17577	semapv:UnspecifiedMatching	obsolete_spinal cord	
EFO:0000110	oboInOwl:hasDbXref	EV:0100316	semapv:UnspecifiedMatching	obsolete_spinal cord	
EFO:0000110	oboInOwl:hasDbXref	FMA:7647	semapv:UnspecifiedMatching	obsolete_spinal cord	
EFO:0000110	oboInOwl:hasDbXref	MA:0000216	semapv:UnspecifiedMatching	obsolete_spinal cord	
EFO:0000110	oboInOwl:hasDbXref	MAT:0000183	semapv:UnspecifiedMatching	obsolete_spinal cord	
EFO:0000110	oboInOwl:hasDbXref	MFO:0002860	semapv:UnspecifiedMatching	obsolete_spinal cord	
EFO:0000110	oboInOwl:hasDbXref	TAO:0000075	semapv:UnspecifiedMatching	obsolete_spinal cord	
EFO:0000110	oboInOwl:hasDbXref	XAO:0000020	semapv:UnspecifiedMatching	obsolete_spinal cord	
EFO:0000110	oboInOwl:hasDbXref	ZFA:0000075	semapv:UnspecifiedMatching	obsolete_spinal cord	
EFO:0000173	oboInOwl:hasDbXref	DOID:3369	semapv:UnspecifiedMatching	obsolete_Ewing family tumor	
EFO:0000173	oboInOwl:hasDbXref	MESH:D012512	semapv:UnspecifiedMatching	obsolete_Ewing family tumor	
EFO:0000173	oboInOwl:hasDbXref	NCIt:C27291	semapv:UnspecifiedMatching	obsolete_Ewing family tumor	
EFO:0000173	oboInOwl:hasDbXref	NCIt:C4817	semapv:UnspecifiedMatching	obsolete_Ewing family tumor	
EFO:0000173	oboInOwl:hasDbXref	SNOMEDCT:76909002	semapv:UnspecifiedMatching	obsolete_Ewing family tumor	
EFO:0000174	oboInOwl:hasDbXref	DOID:3369	semapv:UnspecifiedMatching	obsolete_Ewing sarcoma	
EFO:0000174	oboInOwl:hasDbXref	EFO:0000174	semapv:UnspecifiedMatching	obsolete_Ewing sarcoma	obsolete_Ewing sarcoma
EFO:0000174	oboInOwl:hasDbXref	MESH:D012512	semapv:UnspecifiedMatching	obsolete_Ewing sarcoma	
EFO:0000174	oboInOwl:hasDbXref	MedDRA:10015560	semapv:UnspecifiedMatching	obsolete_Ewing sarcoma	
EFO:0000174	oboInOwl:hasDbXref	NCIT:C4817	semapv:UnspecifiedMatching	obsolete_Ewing sarcoma	
EFO:0000174	oboInOwl:hasDbXref	OMIM:612219	semapv:UnspecifiedMatching	obsolete_Ewing sarcoma	
EFO:0000174	oboInOwl:hasDbXref	Orphanet:319	semapv:UnspecifiedMatching	obsolete_Ewing sarcoma	
EFO:0000174	oboInOwl:hasDbXref	UMLS:C0553580	semapv:UnspecifiedMatching	obsolete_Ewing sarcoma	
EFO:0000178	oboInOwl:hasDbXref	OMIM:613659	semapv:UnspecifiedMatching	obsolete_gastric carcinoma	
EFO:0000178	oboInOwl:hasDbXref	DOID:10538	semapv:UnspecifiedMatching	obsolete_gastric carcinoma	
EFO:0000178	oboInOwl:hasDbXref	DOID:5517	semapv:UnspecifiedMatching	obsolete_gastric carcinoma	
EFO:0000178	oboInOwl:hasDbXref	EFO:0000178	semapv:UnspecifiedMatching	obsolete_gastric carcinoma	obsolete_gastric carcinoma
EFO:0000178	oboInOwl:hasDbXref	NCIT:C4911	semapv:UnspecifiedMatching	obsolete_gastric carcinoma	
EFO:0000178	oboInOwl:hasDbXref	SCTID:187741001	semapv:UnspecifiedMatching	obsolete_gastric carcinoma	
EFO:0000178	oboInOwl:hasDbXref	UMLS:C0153420	semapv:UnspecifiedMatching	obsolete_gastric carcinoma	
EFO:0000178	oboInOwl:hasDbXref	UMLS:C0699791	semapv:UnspecifiedMatching	obsolete_gastric carcinoma	
EFO:0000181	oboInOwl:hasDbXref	DOID:5520	semapv:UnspecifiedMatching	obsolete_head and neck squamous cell carcinoma	
EFO:0000181	oboInOwl:hasDbXref	EFO:0000181	semapv:UnspecifiedMatching	obsolete_head and neck squamous cell carcinoma	obsolete_head and neck squamous cell carcinoma
EFO:0000181	oboInOwl:hasDbXref	MESH:D000077195	semapv:UnspecifiedMatching	obsolete_head and neck squamous cell carcinoma	
EFO:0000181	oboInOwl:hasDbXref	MedDRA:10060121	semapv:UnspecifiedMatching	obsolete_head and neck squamous cell carcinoma	
EFO:0000181	oboInOwl:hasDbXref	NCIT:C34447	semapv:UnspecifiedMatching	obsolete_head and neck squamous cell carcinoma	
EFO:0000181	oboInOwl:hasDbXref	OMIM:275355	semapv:UnspecifiedMatching	obsolete_head and neck squamous cell carcinoma	
EFO:0000181	oboInOwl:hasDbXref	Orphanet:67037	semapv:UnspecifiedMatching	obsolete_head and neck squamous cell carcinoma	
EFO:0000181	oboInOwl:hasDbXref	SCTID:716659002	semapv:UnspecifiedMatching	obsolete_head and neck squamous cell carcinoma	
EFO:0000181	oboInOwl:hasDbXref	UMLS:C1168401	semapv:UnspecifiedMatching	obsolete_head and neck squamous cell carcinoma	
EFO:0000182	oboInOwl:hasDbXref	MedDRA:10007416	semapv:UnspecifiedMatching	obsolete_hepatocellular carcinoma	
EFO:0000182	oboInOwl:hasDbXref	MedDRA:10024658	semapv:UnspecifiedMatching	obsolete_hepatocellular carcinoma	
EFO:0000182	oboInOwl:hasDbXref	DOID:684	semapv:UnspecifiedMatching	obsolete_hepatocellular carcinoma	
EFO:0000182	oboInOwl:hasDbXref	DOID:686	semapv:UnspecifiedMatching	obsolete_hepatocellular carcinoma	
EFO:0000182	oboInOwl:hasDbXref	EFO:0000182	semapv:UnspecifiedMatching	obsolete_hepatocellular carcinoma	obsolete_hepatocellular carcinoma
EFO:0000182	oboInOwl:hasDbXref	MESH:D006528	semapv:UnspecifiedMatching	obsolete_hepatocellular carcinoma	
EFO:0000182	oboInOwl:hasDbXref	MedDRA:10049010	semapv:UnspecifiedMatching	obsolete_hepatocellular carcinoma	
EFO:0000182	oboInOwl:hasDbXref	NCIT:C3099	semapv:UnspecifiedMatching	obsolete_hepatocellular carcinoma	
EFO:0000182	oboInOwl:hasDbXref	OMIM:114550	semapv:UnspecifiedMatching	obsolete_hepatocellular carcinoma	
EFO:0000182	oboInOwl:hasDbXref	Orphanet:88673	semapv:UnspecifiedMatching	obsolete_hepatocellular carcinoma	
EFO:0000183	oboInOwl:hasDbXref	OMIM:236000	semapv:UnspecifiedMatching	obsolete_Hodgkins lymphoma	
EFO:0000183	oboInOwl:hasDbXref	DOID:8567	semapv:UnspecifiedMatching	obsolete_Hodgkins lymphoma	
EFO:0000183	oboInOwl:hasDbXref	EFO:0000183	semapv:UnspecifiedMatching	obsolete_Hodgkins lymphoma	obsolete_Hodgkins lymphoma
EFO:0000183	oboInOwl:hasDbXref	ICD10:C81	semapv:UnspecifiedMatching	obsolete_Hodgkins lymphoma	
EFO:0000183	oboInOwl:hasDbXref	ICD9:201	semapv:UnspecifiedMatching	obsolete_Hodgkins lymphoma	
EFO:0000183	oboInOwl:hasDbXref	MESH:D006689	semapv:UnspecifiedMatching	obsolete_Hodgkins lymphoma	
EFO:0000183	oboInOwl:hasDbXref	NCIT:C9357	semapv:UnspecifiedMatching	obsolete_Hodgkins lymphoma	
EFO:0000183	oboInOwl:hasDbXref	Orphanet:98293	semapv:UnspecifiedMatching	obsolete_Hodgkins lymphoma	
EFO:0000186	oboInOwl:hasDbXref	DOID:3008	semapv:UnspecifiedMatching	obsolete_invasive breast ductal carcinoma	
EFO:0000186	oboInOwl:hasDbXref	EFO:0000186	semapv:UnspecifiedMatching	obsolete_invasive breast ductal carcinoma	obsolete_invasive breast ductal carcinoma
EFO:0000186	oboInOwl:hasDbXref	NCIT:C4194	semapv:UnspecifiedMatching	obsolete_invasive breast ductal carcinoma	
EFO:0000186	oboInOwl:hasDbXref	SCTID:408643008	semapv:UnspecifiedMatching	obsolete_invasive breast ductal carcinoma	
EFO:0000191	oboInOwl:hasDbXref	DOID:0050909	semapv:UnspecifiedMatching	obsolete_MALT lymphoma	
EFO:0000191	oboInOwl:hasDbXref	EFO:0000191	semapv:UnspecifiedMatching	obsolete_MALT lymphoma	obsolete_MALT lymphoma
EFO:0000191	oboInOwl:hasDbXref	MedDRA:10060707	semapv:UnspecifiedMatching	obsolete_MALT lymphoma	
EFO:0000191	oboInOwl:hasDbXref	NCIT:C3898	semapv:UnspecifiedMatching	obsolete_MALT lymphoma	
EFO:0000191	oboInOwl:hasDbXref	OMIM:137245	semapv:UnspecifiedMatching	obsolete_MALT lymphoma	
EFO:0000191	oboInOwl:hasDbXref	Orphanet:52417	semapv:UnspecifiedMatching	obsolete_MALT lymphoma	
EFO:0000191	oboInOwl:hasDbXref	SCTID:277622004	semapv:UnspecifiedMatching	obsolete_MALT lymphoma	
EFO:0000191	oboInOwl:hasDbXref	UMLS:C0242647	semapv:UnspecifiedMatching	obsolete_MALT lymphoma	
EFO:0000191	oboInOwl:hasDbXref	UMLS:C1850900	semapv:UnspecifiedMatching	obsolete_MALT lymphoma	
EFO:0000191	oboInOwl:hasDbXref	Wikipedia:MALT_lymphoma	semapv:UnspecifiedMatching	obsolete_MALT lymphoma	
EFO:0000192	oboInOwl:hasDbXref	DOID:3687	semapv:UnspecifiedMatching	obsolete_MELAS syndrome	
EFO:0000192	oboInOwl:hasDbXref	MESH:D017241	semapv:UnspecifiedMatching	obsolete_MELAS syndrome	
EFO:0000192	oboInOwl:hasDbXref	OMIM:540000	semapv:UnspecifiedMatching	obsolete_MELAS syndrome	
EFO:0000193	oboInOwl:hasDbXref	NCIt:C19750	semapv:UnspecifiedMatching	obsolete_MMHCC part	
EFO:0000194	oboInOwl:hasDbXref	DOID:5940	semapv:UnspecifiedMatching	obsolete_malignant peripheral nerve sheath tumor class	
EFO:0000194	oboInOwl:hasDbXref	MESH:D018317	semapv:UnspecifiedMatching	obsolete_malignant peripheral nerve sheath tumor class	
EFO:0000194	oboInOwl:hasDbXref	NCIt:C3798	semapv:UnspecifiedMatching	obsolete_malignant peripheral nerve sheath tumor class	
EFO:0000194	oboInOwl:hasDbXref	SNOMEDCT:19897006	semapv:UnspecifiedMatching	obsolete_malignant peripheral nerve sheath tumor class	
EFO:0000194	oboInOwl:hasDbXref	SNOMEDCT:404037002	semapv:UnspecifiedMatching	obsolete_malignant peripheral nerve sheath tumor class	
EFO:0000196	oboInOwl:hasDbXref	EFO:0000196	semapv:UnspecifiedMatching	obsolete_metastatic prostate cancer	obsolete_metastatic prostate cancer
EFO:0000196	oboInOwl:hasDbXref	NCIT:C8946	semapv:UnspecifiedMatching	obsolete_metastatic prostate cancer	
EFO:0000196	oboInOwl:hasDbXref	SCTID:314994000	semapv:UnspecifiedMatching	obsolete_metastatic prostate cancer	
EFO:0000197	oboInOwl:hasDbXref	DOID:3030	semapv:UnspecifiedMatching	obsolete_mucinous carcinoma	
EFO:0000197	oboInOwl:hasDbXref	EFO:0000197	semapv:UnspecifiedMatching	obsolete_mucinous carcinoma	obsolete_mucinous carcinoma
EFO:0000197	oboInOwl:hasDbXref	MESH:D002288	semapv:UnspecifiedMatching	obsolete_mucinous carcinoma	
EFO:0000197	oboInOwl:hasDbXref	NCIT:C26712	semapv:UnspecifiedMatching	obsolete_mucinous carcinoma	
